latitude,longitude,Units,Construction Year,Type,Area,Floors,Height
45.5243487,-73.590688,2.0,1900.0,residential,179.0,2.0,15.0
45.5244597,-73.59068420000001,24.0,1968.0,residential,350.0,3.0,22.5
45.524454,-73.59095040000003,2.0,1900.0,residential,112.0,2.0,15.0
45.524563,-73.59030390000002,22.0,1968.0,residential,307.0,3.0,22.5
45.52414470000001,-73.5890694,4.0,1910.0,residential,96.0,2.0,15.0
45.5236101,-73.58783580000002,2.0,1910.0,residential,204.0,2.0,15.0
45.52354640000001,-73.5877555,2.0,1900.0,residential,142.0,2.0,15.0
45.5232164,-73.5870357,1.0,1900.0,residential,173.0,2.0,15.0
45.52317739999999,-73.5869443,1.0,1900.0,residential,173.0,2.0,15.0
45.5230846,-73.58675509999998,2.0,1900.0,residential,138.0,2.0,15.0
45.5229925,-73.5865134,2.0,1900.0,residential,242.0,2.0,15.0
45.5227941,-73.58609820000002,7.0,1910.0,residential,1036.0,3.0,22.5
45.5226326,-73.58571040000002,11.0,1973.0,residential,687.0,3.0,22.5
45.5225049,-73.5856257,6.0,1984.0,residential,345.0,3.0,22.5
45.5224611,-73.5853977,6.0,1900.0,residential,345.0,3.0,22.5
45.5224394,-73.58529659999998,5.0,1885.0,residential,345.0,3.0,22.5
45.5223816,-73.58519670000003,3.0,1885.0,residential,176.0,3.0,22.5
45.5223472,-73.585127,3.0,1885.0,residential,170.0,3.0,22.5
45.5225213,-73.5850655,2.0,1885.0,residential,152.0,3.0,22.5
45.5225638,-73.58512209999998,3.0,1890.0,residential,307.0,2.0,15.0
45.5226615,-73.58535450000002,3.0,1910.0,residential,159.0,3.0,22.5
45.5226974,-73.58539139999998,6.0,1915.0,residential,314.0,3.0,22.5
45.5227791,-73.58554199999998,6.0,1910.0,residential,309.0,3.0,22.5
45.5235059,-73.5874525,6.0,1900.0,residential,313.0,2.0,15.0
45.52369270000001,-73.5876179,2.0,1900.0,residential,156.0,2.0,15.0
45.5237579,-73.58771469999998,2.0,1900.0,residential,155.0,2.0,15.0
45.52391400000001,-73.58766299999998,5.0,1910.0,residential,226.0,2.0,15.0
45.5238352,-73.58795549999998,4.0,1900.0,residential,327.0,2.0,15.0
45.52388209999999,-73.5880526,2.0,1885.0,residential,313.0,2.0,15.0
45.5239711,-73.58826739999998,1.0,1885.0,residential,313.0,2.0,15.0
45.524019,-73.5883475,6.0,1910.0,residential,313.0,3.0,22.5
45.5241826,-73.5886072,29.0,1959.0,residential,511.0,3.0,22.5
45.5247107,-73.58988529999998,2.0,1900.0,residential,229.0,2.0,15.0
45.52303329999999,-73.5891496,2.0,1900.0,residential,256.0,2.0,15.0
45.52312020000001,-73.58908570000001,2.0,1900.0,residential,256.0,2.0,15.0
45.5232359,-73.58892929999998,2.0,1900.0,residential,256.0,2.0,15.0
45.5235863,-73.58869449999997,4.0,1900.0,residential,256.0,2.0,15.0
45.523769,-73.588841,2.0,1910.0,residential,256.0,2.0,15.0
45.5236667,-73.58875619999998,2.0,1900.0,residential,256.0,2.0,15.0
45.52553010000001,-73.590122,1.0,1900.0,residential,169.0,2.0,15.0
45.5254811,-73.5900461,2.0,1900.0,residential,177.0,2.0,15.0
45.5254321,-73.58997029999998,3.0,1924.0,residential,163.0,3.0,22.5
45.525417,-73.5897822,8.0,1963.0,residential,166.0,4.0,30.0
45.5253831,-73.5897622,2.0,1956.0,residential,166.0,2.0,15.0
45.5252922,-73.5896305,2.0,1885.0,residential,166.0,2.0,15.0
45.5253249,-73.5894843,3.0,1885.0,residential,166.0,2.0,15.0
45.5252656,-73.58943570000002,3.0,1925.0,residential,166.0,3.0,22.5
45.52524620000001,-73.5893517,3.0,1910.0,residential,101.0,3.0,22.5
45.52482929999999,-73.5885037,2.0,1900.0,residential,152.0,2.0,15.0
45.5248256,-73.5884698,1.0,1900.0,residential,163.0,2.0,15.0
45.5247644,-73.58833359999998,6.0,1926.0,residential,252.0,3.0,22.5
45.5247211,-73.5882513,2.0,1900.0,residential,130.0,3.0,22.5
45.52471170000001,-73.5882285,2.0,1900.0,residential,130.0,2.0,15.0
45.5245931,-73.587998,5.0,1930.0,residential,162.0,3.0,22.5
45.5245405,-73.58794590000002,6.0,1930.0,residential,165.0,3.0,22.5
45.5243982,-73.58757349999998,6.0,1910.0,residential,724.0,3.0,22.5
45.5243408,-73.58752740000001,3.0,1910.0,residential,150.0,3.0,22.5
45.5244018,-73.5874078,3.0,1910.0,residential,153.0,3.0,22.5
45.52404,-73.58774,7.0,1910.0,residential,353.0,2.0,15.0
45.52404,-73.5875609,4.0,1900.0,residential,343.0,2.0,15.0
45.5232603,-73.58850340000002,1.0,1943.0,residential,95.0,2.0,15.0
45.5243008,-73.58734809999999,3.0,1918.0,residential,161.0,3.0,22.5
45.52410510000001,-73.58708390000002,1.0,1875.0,residential,156.0,2.0,15.0
45.52333839999999,-73.5853453,5.0,1922.0,residential,398.0,3.0,22.5
45.52315170000001,-73.5847457,9.0,1910.0,residential,615.0,3.0,22.5
45.5230351,-73.58462879999998,6.0,1980.0,residential,543.0,3.0,22.5
45.5233646,-73.5845968,4.0,1980.0,residential,303.0,2.0,15.0
45.5236121,-73.58534250000002,6.0,1927.0,residential,281.0,3.0,22.5
45.5243918,-73.58683140000002,1.0,1984.0,residential,40.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,40.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,41.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,36.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,42.0,1.0,7.5
45.5243918,-73.58683140000002,1.0,1984.0,residential,41.0,1.0,7.5
45.5243918,-73.58683140000002,1.0,1984.0,residential,41.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,41.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,41.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,37.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,43.0,1.0,7.5
45.5243918,-73.58683140000002,1.0,1984.0,residential,42.0,1.0,7.5
45.5243918,-73.58683140000002,1.0,1984.0,residential,50.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,35.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,43.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,38.0,1.0,7.5
45.5245559,-73.586688,1.0,1984.0,residential,43.0,1.0,7.5
45.52438460000001,-73.5871521,1.0,1910.0,residential,186.0,2.0,15.0
45.524522,-73.58733699999998,6.0,1900.0,residential,308.0,3.0,22.5
45.5245846,-73.5875064,6.0,1936.0,residential,238.0,3.0,22.5
45.5247571,-73.58788659999998,1.0,1885.0,residential,250.0,2.0,15.0
45.5248217,-73.5879954,1.0,1910.0,residential,161.0,2.0,15.0
45.524862,-73.58808359999998,3.0,1910.0,residential,160.0,3.0,22.5
45.52487470000001,-73.5881323,3.0,1910.0,residential,160.0,3.0,22.5
45.5249319,-73.5882349,3.0,1910.0,residential,162.0,3.0,22.5
45.524957,-73.588274,3.0,1910.0,residential,160.0,3.0,22.5
45.5254252,-73.589349,2.0,1910.0,residential,208.0,3.0,22.5
45.5254973,-73.58946340000001,3.0,1910.0,residential,179.0,3.0,22.5
45.5255985,-73.58971,24.0,1966.0,residential,554.0,3.0,22.5
45.5242139,-73.58505809999998,2.0,1982.0,residential,270.0,2.0,15.0
45.5241662,-73.58490350000002,2.0,1982.0,residential,275.0,2.0,15.0
45.5241327,-73.5847722,2.0,1982.0,residential,275.0,2.0,15.0
45.5236747,-73.58426870000002,1.0,1900.0,residential,143.0,2.0,15.0
45.5236987,-73.58433509999998,1.0,1900.0,residential,143.0,2.0,15.0
45.52374090000001,-73.5844121,2.0,1900.0,residential,143.0,2.0,15.0
45.5237607,-73.5845035,2.0,1900.0,residential,143.0,2.0,15.0
45.5238078,-73.5845563,2.0,1900.0,residential,143.0,2.0,15.0
45.5238243,-73.58459090000002,3.0,1910.0,residential,109.0,3.0,22.5
45.5238535,-73.584677,3.0,1910.0,residential,112.0,3.0,22.5
45.52390070000001,-73.5848054,6.0,1910.0,residential,189.0,3.0,22.5
45.5240971,-73.58516279999998,8.0,1985.0,residential,292.0,3.0,22.5
45.5240483,-73.5853321,2.0,2011.0,residential,247.0,3.0,22.5
45.5250248,-73.5874699,4.0,1900.0,residential,256.0,2.0,15.0
45.5250972,-73.5876141,4.0,1910.0,residential,234.0,2.0,15.0
45.5257561,-73.5890343,7.0,1910.0,residential,295.0,3.0,22.5
45.5258076,-73.5892258,4.0,1944.0,residential,295.0,2.0,15.0
45.525949,-73.5895297,5.0,1926.0,residential,225.0,3.0,22.5
45.5260105,-73.5896989,6.0,1929.0,residential,346.0,3.0,22.5
45.5255804,-73.5878821,1.0,1910.0,residential,59.0,1.0,7.5
45.5255748,-73.5878865,1.0,1910.0,residential,58.0,1.0,7.5
45.5255792,-73.5878738,1.0,1910.0,residential,58.0,1.0,7.5
45.5254401,-73.5876167,3.0,1900.0,residential,149.0,3.0,22.5
45.5254446,-73.58757890000003,3.0,1900.0,residential,149.0,3.0,22.5
45.52540980000001,-73.58754470000002,1.0,1900.0,residential,149.0,3.0,22.5
45.52529699999999,-73.58744709999998,1.0,1900.0,residential,149.0,2.0,15.0
45.52533320000001,-73.5873727,3.0,1900.0,residential,149.0,2.0,15.0
45.5253064,-73.5872923,2.0,1900.0,residential,149.0,2.0,15.0
45.5252358,-73.58722279999998,3.0,1900.0,residential,151.0,3.0,22.5
45.52518120000001,-73.5871147,3.0,1900.0,residential,147.0,3.0,22.5
45.52509570000001,-73.58714239999998,3.0,1900.0,residential,149.0,3.0,22.5
45.5250003,-73.58668490000002,18.0,1980.0,residential,936.0,3.0,22.5
45.5248801,-73.586575,3.0,1900.0,residential,156.0,3.0,22.5
45.5248292,-73.58648790000002,3.0,1900.0,residential,163.0,3.0,22.5
45.524735,-73.586196,2.0,1900.0,residential,163.0,2.0,15.0
45.524657,-73.586022,2.0,1900.0,residential,163.0,2.0,15.0
45.524622,-73.58594699999998,1.0,1900.0,residential,163.0,2.0,15.0
45.5246194,-73.5857738,2.0,1900.0,residential,156.0,2.0,15.0
45.524398,-73.585572,3.0,1885.0,residential,297.0,2.0,15.0
45.525205,-73.58656309999998,3.0,1925.0,residential,136.0,3.0,22.5
45.525237,-73.586634,3.0,1925.0,residential,136.0,3.0,22.5
45.5252544,-73.5867229,6.0,1910.0,residential,155.0,3.0,22.5
45.5253858,-73.5869697,6.0,1927.0,residential,188.0,3.0,22.5
45.5254179,-73.5870862,5.0,1927.0,residential,164.0,3.0,22.5
45.52548970000001,-73.58722320000003,16.0,1929.0,residential,553.0,3.0,22.5
45.525629,-73.5874611,5.0,1910.0,residential,150.0,3.0,22.5
45.5256308,-73.5875973,1.0,1910.0,residential,125.0,2.0,15.0
45.52570499999999,-73.58760199999998,4.0,1928.0,residential,134.0,3.0,22.5
45.523592,-73.584846,3.0,1900.0,residential,73.0,3.0,22.5
45.523608,-73.58494559999998,3.0,1915.0,residential,69.0,3.0,22.5
45.52392329999999,-73.58501129999998,4.0,1910.0,residential,141.0,3.0,22.5
45.5243945,-73.5851473,1.0,1932.0,residential,141.0,2.0,15.0
45.5250383,-73.5858489,27.0,1957.0,residential,357.0,4.0,30.0
45.5249158,-73.5857401,6.0,1910.0,residential,218.0,3.0,22.5
45.5244287,-73.5842827,26.0,1926.0,residential,1012.0,4.0,30.0
45.52458920000001,-73.5846816,2.0,1900.0,residential,202.0,2.0,15.0
45.5245359,-73.5847993,3.0,1900.0,residential,202.0,3.0,22.5
45.52470570000001,-73.5848968,29.0,1969.0,residential,405.0,3.0,22.5
45.5255452,-73.58681429999999,4.0,1941.0,residential,159.0,3.0,22.5
45.525696,-73.58709520000002,1.0,1910.0,residential,65.0,1.0,7.5
45.5257137,-73.5871473,1.0,1910.0,residential,49.0,1.0,7.5
45.5257285,-73.5871343,1.0,1910.0,residential,49.0,1.0,7.5
45.5257775,-73.587198,1.0,1910.0,Commercial,165.0,3.0,30.0
45.5258068,-73.58728049999998,5.0,1910.0,residential,167.0,3.0,22.5
45.5218771,-73.5849187,3.0,1910.0,residential,518.0,2.0,15.0
45.5205649,-73.5861467,5.0,1915.0,residential,207.0,3.0,22.5
45.5204879,-73.5863086,4.0,1885.0,residential,217.0,3.0,22.5
45.51927449999999,-73.5874142,16.0,1951.0,residential,540.0,5.0,37.5
45.5187144,-73.58786059999998,12.0,1910.0,residential,550.0,3.0,22.5
45.518663200000006,-73.58793349999998,17.0,1910.0,residential,539.0,3.0,22.5
45.5185146,-73.5880516,1.0,1983.0,residential,38.0,1.0,7.5
45.5185146,-73.5880516,1.0,1983.0,residential,36.0,1.0,7.5
45.5185146,-73.5880516,1.0,1983.0,residential,36.0,1.0,7.5
45.5185373,-73.58816449999998,1.0,1983.0,residential,38.0,1.0,7.5
45.5185373,-73.58816449999998,1.0,1983.0,residential,36.0,1.0,7.5
45.5185029,-73.58805229999999,1.0,1983.0,residential,28.0,1.0,7.5
45.5185029,-73.58805229999999,1.0,1983.0,residential,31.0,1.0,7.5
45.5180523,-73.58843,9.0,1910.0,residential,291.0,3.0,22.5
45.5179194,-73.5885808,7.0,1910.0,residential,291.0,3.0,22.5
45.5178553,-73.5886393,7.0,1910.0,residential,291.0,3.0,22.5
45.49302670000001,-73.575501,100.0,1953.0,residential,653.0,11.0,82.5
45.516454,-73.5898778,1.0,1986.0,residential,36.0,1.0,7.5
45.516454,-73.5898778,1.0,1986.0,residential,29.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,31.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,29.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,29.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,34.0,1.0,7.5
45.516454,-73.5898778,1.0,1986.0,residential,50.0,1.0,7.5
45.516454,-73.5898778,1.0,1986.0,residential,40.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,40.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,41.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,32.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,38.0,1.0,7.5
45.516454,-73.5898778,1.0,1986.0,residential,49.0,1.0,7.5
45.516454,-73.5898778,1.0,1986.0,residential,40.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,41.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,49.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,32.0,1.0,7.5
45.488836,-73.5806099,1.0,1900.0,residential,245.0,2.0,15.0
45.516623,-73.5897241,1.0,1986.0,residential,38.0,1.0,7.5
45.516454,-73.5898778,1.0,1986.0,residential,61.0,1.0,7.5
45.4888264,-73.58077890000001,6.0,1900.0,residential,245.0,4.0,30.0
45.516454,-73.5898778,1.0,1986.0,residential,62.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,74.0,1.0,7.5
45.51654449999999,-73.58978479999998,1.0,1986.0,residential,51.0,1.0,7.5
45.4887364,-73.58086639999998,1.0,1983.0,residential,62.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,44.0,1.0,7.5
45.4887352,-73.5808814,1.0,1983.0,residential,62.0,1.0,7.5
45.516623,-73.5897241,1.0,1986.0,residential,51.0,1.0,7.5
45.4887352,-73.5808814,1.0,1983.0,residential,66.0,1.0,7.5
45.48874379999999,-73.580956,1.0,1983.0,residential,54.0,1.0,7.5
45.4886914,-73.5809824,1.0,1983.0,residential,62.0,1.0,7.5
45.5162267,-73.5900702,6.0,1900.0,residential,238.0,3.0,22.5
45.488698,-73.5809395,1.0,1983.0,residential,62.0,1.0,7.5
45.488672,-73.580928,1.0,1983.0,residential,66.0,1.0,7.5
45.5161384,-73.59013259999998,3.0,1910.0,residential,215.0,3.0,22.5
45.488712,-73.5810053,2.0,1900.0,residential,245.0,3.0,22.5
45.51829229999999,-73.5920107,16.0,1910.0,residential,429.0,4.0,30.0
45.5185333,-73.5918262,7.0,1910.0,residential,697.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.518611,-73.591636,3.0,1910.0,residential,232.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.5189676,-73.59147399999998,2.0,1900.0,residential,260.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.51897779999999,-73.591363,1.0,1900.0,residential,251.0,2.0,15.0
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.5190912,-73.5913473,2.0,1900.0,residential,251.0,2.0,15.0
45.4874398,-73.58181689999998,1.0,1983.0,residential,40.0,1.0,7.5
45.51908400000001,-73.591239,3.0,1900.0,residential,251.0,2.0,15.0
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.5191376,-73.5911642,2.0,1900.0,residential,251.0,2.0,15.0
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.5192465,-73.59120290000001,2.0,1900.0,residential,251.0,2.0,15.0
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.523176,-73.587611,3.0,1910.0,residential,128.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.51955479999999,-73.5909175,3.0,1900.0,residential,274.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.5196348,-73.5908183,2.0,1900.0,residential,228.0,2.0,15.0
45.519666,-73.590687,3.0,1900.0,residential,251.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.519756,-73.59071429999999,3.0,1900.0,residential,251.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.51979799999999,-73.590582,3.0,1900.0,residential,251.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.51988950000001,-73.5905902,3.0,1900.0,residential,251.0,3.0,22.5
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.51994879999999,-73.59054189999998,2.0,1900.0,residential,251.0,2.0,15.0
45.4874398,-73.58181689999998,1.0,1983.0,residential,57.0,1.0,7.5
45.5200717,-73.59045139999998,9.0,1910.0,residential,509.0,3.0,22.5
45.5205908,-73.59000329999998,1.0,1900.0,residential,128.0,1.0,7.5
45.487537,-73.581519,3.0,1900.0,residential,245.0,4.0,30.0
45.52061120000001,-73.58988450000003,1.0,1900.0,residential,192.0,1.0,7.5
45.487555,-73.58143199999998,4.0,1900.0,residential,245.0,4.0,30.0
45.487585,-73.581345,4.0,1900.0,residential,245.0,3.0,22.5
45.48769919999999,-73.58127840000002,4.0,1900.0,residential,245.0,3.0,22.5
45.487633,-73.581175,4.0,1900.0,residential,245.0,3.0,22.5
45.5220979,-73.5886503,3.0,1910.0,residential,125.0,3.0,22.5
45.48775379999999,-73.5810819,16.0,1900.0,residential,392.0,3.0,22.5
45.522661,-73.5881611,3.0,1924.0,residential,108.0,3.0,22.5
45.48784819999999,-73.58088740000002,12.0,1900.0,residential,176.0,4.0,30.0
45.5239229,-73.5872277,4.0,1931.0,residential,134.0,3.0,22.5
45.4878941,-73.5807978,8.0,1900.0,residential,249.0,3.0,22.5
45.52389669999999,-73.5873376,7.0,1987.0,residential,342.0,3.0,22.5
45.4879489,-73.5806194,1.0,1900.0,residential,276.0,3.0,22.5
45.487964,-73.5804859,3.0,1900.0,residential,272.0,3.0,22.5
45.488011,-73.58041600000001,1.0,1900.0,residential,90.0,2.0,15.0
45.5212795,-73.5896728,3.0,1900.0,residential,186.0,3.0,22.5
45.5212847,-73.5898423,3.0,1900.0,residential,163.0,3.0,22.5
45.4880417,-73.5804501,1.0,1900.0,residential,59.0,1.0,7.5
45.521171,-73.58980749999998,3.0,1900.0,residential,166.0,3.0,22.5
45.488011,-73.58041600000001,1.0,1900.0,residential,58.0,1.0,7.5
45.5211043,-73.5898541,3.0,1906.0,residential,162.0,3.0,22.5
45.488011,-73.58041600000001,1.0,1900.0,residential,63.0,1.0,7.5
45.52012360000001,-73.5906005,3.0,1910.0,residential,199.0,3.0,22.5
45.488087500000006,-73.5804145,4.0,1900.0,residential,265.0,3.0,22.5
45.48813679999999,-73.58033470000002,3.0,1900.0,residential,262.0,3.0,22.5
45.520074,-73.5908743,3.0,1910.0,residential,227.0,3.0,22.5
45.4881854,-73.5802862,3.0,1900.0,residential,258.0,2.0,15.0
45.519987,-73.59093990000002,3.0,1910.0,residential,227.0,3.0,22.5
45.4882019,-73.58020450000002,1.0,1900.0,residential,254.0,2.0,15.0
45.5199722,-73.5909932,3.0,1910.0,residential,227.0,3.0,22.5
45.4882939,-73.5800198,14.0,1900.0,residential,502.0,4.0,30.0
45.488511,-73.5802719,2.0,1900.0,residential,187.0,2.0,15.0
45.5198834,-73.5910643,3.0,1910.0,residential,227.0,3.0,22.5
45.488464,-73.580347,2.0,1900.0,residential,189.0,2.0,15.0
45.519849,-73.59113909999998,3.0,1910.0,residential,227.0,3.0,22.5
45.48842120000001,-73.58036829999998,1.0,1900.0,residential,193.0,2.0,15.0
45.48836619999999,-73.5804402,1.0,1893.0,residential,197.0,2.0,15.0
45.5197244,-73.5911957,6.0,1910.0,residential,231.0,3.0,22.5
45.4883162,-73.5805168,2.0,1900.0,residential,201.0,2.0,15.0
45.4882818,-73.5805841,1.0,1900.0,residential,205.0,2.0,15.0
45.4882427,-73.5806644,4.0,1900.0,residential,209.0,2.0,15.0
45.4881907,-73.580709,1.0,1900.0,residential,213.0,2.0,15.0
45.48818929999999,-73.58081290000001,1.0,1900.0,residential,222.0,2.0,15.0
45.4879831,-73.581195,3.0,1900.0,residential,338.0,2.0,15.0
45.487958,-73.58135,3.0,1910.0,residential,264.0,2.0,15.0
45.4878995,-73.58139090000002,4.0,1900.0,residential,266.0,3.0,22.5
45.487907,-73.58154300000002,3.0,1900.0,residential,245.0,3.0,22.5
45.518864,-73.592045,2.0,1910.0,residential,242.0,3.0,22.5
45.48787700000001,-73.58162899999998,3.0,1900.0,residential,245.0,3.0,22.5
45.5188427,-73.59218609999998,15.0,1925.0,residential,465.0,3.0,22.5
45.487858,-73.581715,3.0,1900.0,residential,245.0,3.0,22.5
45.5186618,-73.59217,3.0,1910.0,residential,232.0,3.0,22.5
45.48783,-73.581795,3.0,1900.0,residential,245.0,3.0,22.5
45.5186419,-73.5922064,3.0,1910.0,residential,232.0,3.0,22.5
45.4877732,-73.5818931,1.0,1900.0,residential,81.0,1.0,7.5
45.518558,-73.5922798,3.0,1910.0,residential,232.0,3.0,22.5
45.4877597,-73.5819042,1.0,1900.0,residential,79.0,1.0,7.5
45.48780300000001,-73.581879,1.0,1900.0,residential,86.0,1.0,7.5
45.4877434,-73.5819542,1.0,1900.0,residential,82.0,1.0,7.5
45.48786679999999,-73.5819589,1.0,1900.0,residential,79.0,1.0,7.5
45.487783,-73.58197,1.0,1900.0,residential,86.0,1.0,7.5
45.48775699999999,-73.582059,2.0,1900.0,residential,245.0,3.0,22.5
45.48765,-73.58072209999997,9.0,1830.0,residential,683.0,3.0,22.5
45.4880595,-73.5808188,2.0,1900.0,residential,252.0,2.0,15.0
45.4898335,-73.5802235,86.0,1979.0,residential,2287.0,6.0,45.0
45.4900623,-73.57942879999997,62.0,1982.0,residential,1680.0,6.0,45.0
45.4914952,-73.57775550000002,1.0,1989.0,residential,457.0,5.0,37.5
45.491561,-73.57764000000002,1.0,1890.0,residential,316.0,3.0,22.5
45.4917999,-73.57735859999998,46.0,1875.0,residential,809.0,3.0,22.5
45.4922792,-73.5770696,214.0,1976.0,residential,1501.0,25.0,187.5
45.52287000000001,-73.59053999999998,10.0,1954.0,residential,357.0,3.0,22.5
45.522965,-73.59044200000002,31.0,1968.0,residential,566.0,4.0,30.0
45.523139,-73.590349,2.0,1900.0,residential,143.0,2.0,15.0
45.4898263,-73.5820184,1.0,1900.0,residential,36.0,1.0,7.5
45.5230066,-73.59004200000003,2.0,1910.0,residential,135.0,2.0,15.0
45.4898395,-73.5820253,1.0,1900.0,residential,36.0,1.0,7.5
45.52337300000001,-73.589967,18.0,1959.0,residential,838.0,3.0,22.5
45.4898436,-73.58208379999998,1.0,1900.0,residential,36.0,1.0,7.5
45.5235259,-73.589928,3.0,1910.0,residential,279.0,3.0,22.5
45.4898436,-73.58208379999998,1.0,1900.0,residential,36.0,1.0,7.5
45.5236399,-73.58991970000002,6.0,1910.0,residential,289.0,3.0,22.5
45.4898239,-73.58193890000003,1.0,1900.0,residential,36.0,1.0,7.5
45.5236982,-73.58985349999998,6.0,1910.0,residential,289.0,3.0,22.5
45.52412409999999,-73.58951760000002,3.0,1910.0,residential,279.0,3.0,22.5
45.48978229999999,-73.5819177,1.0,1900.0,residential,36.0,1.0,7.5
45.5241998,-73.58946529999999,4.0,1947.0,residential,279.0,3.0,22.5
45.4897728,-73.5818941,1.0,1900.0,residential,36.0,1.0,7.5
45.4897728,-73.5818941,1.0,1900.0,residential,36.0,1.0,7.5
45.52447100000001,-73.589111,4.0,1910.0,residential,279.0,3.0,22.5
45.4897153,-73.58164079999997,111.0,1964.0,residential,856.0,17.0,127.5
45.4896046,-73.5815561,4.0,1910.0,residential,211.0,4.0,30.0
45.524606,-73.58899199999998,19.0,1915.0,residential,385.0,3.0,22.5
45.48959650000001,-73.5815355,9.0,1900.0,residential,245.0,4.0,30.0
45.524729,-73.588978,25.0,1922.0,residential,565.0,3.0,22.5
45.4896241,-73.5814068,1.0,1900.0,residential,98.0,1.0,7.5
45.5248374,-73.58873259999999,78.0,1962.0,residential,585.0,12.0,90.0
45.48959,-73.581441,1.0,1900.0,residential,123.0,1.0,7.5
45.5251202,-73.5886056,3.0,1922.0,Commercial,273.0,3.0,30.0
45.4897516,-73.58128239999998,1.0,1900.0,residential,25.0,2.0,15.0
45.5251883,-73.58857809999998,5.0,1923.0,residential,227.0,3.0,22.5
45.525276,-73.58837700000002,7.0,1928.0,residential,318.0,3.0,22.5
45.4897125,-73.58066819999998,2.0,1900.0,residential,182.0,2.0,15.0
45.5253124,-73.58821619999998,7.0,1928.0,residential,321.0,3.0,22.5
45.4897576,-73.5806723,6.0,1900.0,residential,173.0,3.0,22.5
45.5255634,-73.58809670000002,4.0,1923.0,residential,280.0,3.0,22.5
45.48977590000001,-73.58081920000002,13.0,1910.0,residential,767.0,3.0,22.5
45.5256265,-73.58818819999998,5.0,1923.0,residential,278.0,3.0,22.5
45.4899063,-73.5811911,54.0,1958.0,residential,680.0,3.0,22.5
45.4900656,-73.58038420000003,3.0,1900.0,residential,196.0,3.0,22.5
45.5259203,-73.58770659999998,4.0,1928.0,residential,238.0,3.0,22.5
45.4900798,-73.58048050000002,1.0,1900.0,residential,197.0,3.0,22.5
45.49016350000001,-73.58053579999998,3.0,1900.0,residential,197.0,3.0,22.5
45.49023769999999,-73.580584,1.0,1900.0,Commercial,197.0,2.0,20.0
45.52603329999999,-73.58840699999998,3.0,1927.0,residential,186.0,3.0,22.5
45.4902338,-73.5807559,1.0,1900.0,residential,180.0,2.0,15.0
45.52598769999999,-73.588421,4.0,1924.0,residential,186.0,3.0,22.5
45.49028269999999,-73.58083169999998,2.0,1900.0,residential,180.0,2.0,15.0
45.5258934,-73.5884876,5.0,1926.0,residential,372.0,3.0,22.5
45.4903325,-73.5807964,1.0,1900.0,residential,180.0,2.0,15.0
