,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1024,ROOFTOP,"2204 Boulevard René-Lévesque O, Montréal, QC H3H 1R6, Canada",ChIJV8MT_G0ayUwRqeHtbHjpLuo,"2204 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.4887352,-73.5808814,1,H3H 1R6,OK,street_address
1025,ROOFTOP,"2206 Boulevard René-Lévesque O, Montréal, QC H3H 1R6, Canada",ChIJbdj1-20ayUwRCo2ohKIvQZc,"2206 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.48874379999999,-73.580956,1,H3H 1R6,OK,street_address
1026,ROOFTOP,"2208 Boulevard René-Lévesque O, Montréal, QC H3H 1R6, Canada",ChIJw2L2-20ayUwRVbGMdSPAGvY,"2208 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.4886914,-73.5809824,1,H3H 1R6,OK,street_address
1027,ROOFTOP,"403 Avenue du Mont-Royal O, Montréal, QC H2V 2S6, Canada",ChIJcRhYYiwayUwRVUD1chAkhBk,"403 avenue du Mont-Royal Ouest  (MTL), Montreal,Canada",45.5162267,-73.5900702,1,H2V 2S6,OK,street_address
1028,RANGE_INTERPOLATED,"2210 Boulevard René-Lévesque O, Montréal, QC H3H, Canada",EjcyMjEwIEJvdWxldmFyZCBSZW7DqS1Mw6l2ZXNxdWUgTywgTW9udHLDqWFsLCBRQywgQ2FuYWRhIhsSGQoUChIJO81g-m0ayUwRORTD3ISzRo8QohE,"2210 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.488698,-73.5809395,1,H3H,OK,street_address
1029,ROOFTOP,"2212 Boulevard René-Lévesque O, Montréal, QC H3H 1R6, Canada",ChIJ7U6m_m0ayUwRBMS_FmMHrHw,"2212 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.488672,-73.580928,1,H3H 1R6,OK,street_address
1030,ROOFTOP,"411 Avenue du Mont-Royal O, Montréal, QC H2V 2S6, Canada",ChIJkRwKYywayUwRjQYdfaYl3pE,"411 avenue du Mont-Royal Ouest  (MTL), Montreal,Canada",45.5161384,-73.59013259999999,1,H2V 2S6,OK,street_address
1031,ROOFTOP,"2214 Boulevard René-Lévesque O, Montréal, QC H3H 1R6, Canada",ChIJLYf8-20ayUwRD-ClnnBDKUM,"2214 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.488712,-73.5810053,1,H3H 1R6,OK,street_address
1032,ROOFTOP,"294 Rue Villeneuve O, Montréal, QC H2V 2R1, Canada",ChIJWdu-OysayUwRTAsl6ucyoys,"294 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5182923,-73.5920107,1,H2V 2R1,OK,street_address
1033,ROOFTOP,"2222 Boulevard René-Lévesque O, Montréal, QC H3H 1R6, Canada",ChIJcTqv-W0ayUwRO_5Ln_OeVKQ,"2222 boulevard René-Lévesque Ouest  (MTL), Montreal,Canada",45.4886126,-73.58126279999999,1,H3H 1R6,OK,street_address
1034,ROOFTOP,"268 Rue Villeneuve O, Montréal, QC H2V 2R1, Canada",ChIJM2cuNysayUwRZi6q9iaPzIk,"268 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5185333,-73.5918262,1,H2V 2R1,OK,street_address
1035,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1036,ROOFTOP,"256 Rue Villeneuve O, Montréal, QC H2V 2R1, Canada",ChIJg8qMNisayUwRgR6kOfiKWxk,"256 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.518611,-73.591636,1,H2V 2R1,OK,street_address
1037,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1038,ROOFTOP,"250 Rue Villeneuve O, Montréal, QC H2V 2R1, Canada",ChIJpwSBNisayUwRvTANKkEUC-g,"250 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.518667,-73.591585,1,H2V 2R1,OK,street_address
1039,ROOFTOP,"244 Rue Villeneuve O, Montréal, QC H2T 2R7, Canada",ChIJpaU0y9QbyUwRdJFZu-P4Irs,"244 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5189676,-73.59147399999999,1,H2T 2R7,OK,street_address
1040,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1041,ROOFTOP,"238 Rue Villeneuve O, Montréal, QC H2T 2R7, Canada",ChIJrUszNSsayUwR87d7q1cPRNo,"238 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.51897779999999,-73.591363,1,H2T 2R7,OK,premise
1042,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1043,ROOFTOP,"232 Rue Villeneuve O, Montréal, QC H2T 2R7, Canada",ChIJCzMHy9QbyUwR8Er8qReS7dk,"232 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5190912,-73.5913473,1,H2T 2R7,OK,street_address
1044,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1045,ROOFTOP,"226 Rue Villeneuve O, Montréal, QC H2T 2R7, Canada",ChIJb2hfytQbyUwRxbxE2Ois9V0,"226 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.51908400000001,-73.591239,1,H2T 2R7,OK,street_address
1046,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1047,ROOFTOP,"220 Rue Villeneuve O, Montréal, QC H2T 2R7, Canada",ChIJx4dsytQbyUwRLSelOEDyKdg,"220 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5191376,-73.5911642,1,H2T 2R7,OK,premise
1048,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1049,ROOFTOP,"214 Rue Villeneuve O, Montréal, QC H2T 2R7, Canada",ChIJ7_-DydQbyUwRv_6VIldFWOs,"214 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5192465,-73.5912029,1,H2T 2R7,OK,street_address
1050,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1051,ROOFTOP,"160 Rue Villeneuve E, Montréal, QC H2T 1L5, Canada",ChIJgRRmAtQbyUwRU3BvQBKbVRs,"160 rue Villeneuve Est  (MTL), Montreal,Canada",45.523176,-73.587611,1,H2T 1L5,OK,street_address
1052,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1053,ROOFTOP,"146 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJ7X7rx9QbyUwRkGAs5CjZd34,"146 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.51955479999999,-73.5909175,1,H2T 2R5,OK,street_address
1054,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1055,ROOFTOP,"142 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJxyt5x9QbyUwR8IppsO31lY0,"142 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5196348,-73.5908183,1,H2T 2R5,OK,street_address
1056,ROOFTOP,"136 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJIWuUuNQbyUwRtT7222ADFuo,"136 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.519666,-73.590687,1,H2T 2R5,OK,street_address
1057,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1058,ROOFTOP,"130 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJ372quNQbyUwRAKlm2BW0PGs,"130 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.519756,-73.5907143,1,H2T 2R5,OK,street_address
1059,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1060,ROOFTOP,"124 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJozQ_v9QbyUwRIYah7qTUNOk,"124 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.51979799999999,-73.590582,1,H2T 2R5,OK,street_address
1061,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1062,ROOFTOP,"118 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJMRl4v9QbyUwRmgO-JamJrX4,"118 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5198895,-73.5905902,1,H2T 2R5,OK,street_address
1063,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1064,ROOFTOP,"112 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJ5UuSv9QbyUwRRff9jqYAJyc,"112 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.51994879999999,-73.59054189999999,1,H2T 2R5,OK,street_address
1065,ROOFTOP,"2300 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJOQAlH3IayUwRYeiXLC1sV-E,"2300 rue du Souvenir  (MTL), Montreal,Canada",45.4874398,-73.58181689999999,1,H3H 1S2,OK,premise
1066,ROOFTOP,"100 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJW51DldQbyUwR0DjFdfHef9w,"100 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5200717,-73.59045139999999,1,H2T 2R5,OK,street_address
1067,ROOFTOP,"68 Rue Villeneuve O, Montréal, QC H2T 2R3, Canada",ChIJQ6mDjdQbyUwRgaU4WbdVI9U,"68 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5205908,-73.59000329999999,1,H2T 2R3,OK,street_address
1068,ROOFTOP,"2282 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJ_b2bHnIayUwR3qq9oH63Wj4,"2282 rue du Souvenir  (MTL), Montreal,Canada",45.487537,-73.581519,1,H3H 1S2,OK,street_address
1069,ROOFTOP,"64 Rue Villeneuve O, Montréal, QC H2T 2R3, Canada",ChIJwVPujdQbyUwRs2qo4AY8MOw,"64 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5206112,-73.58988450000001,1,H2T 2R3,OK,premise
1070,ROOFTOP,"2276 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJSz3VHXIayUwRa32jVTuD3yE,"2276 rue du Souvenir  (MTL), Montreal,Canada",45.487555,-73.58143199999999,1,H3H 1S2,OK,street_address
1071,ROOFTOP,"2270 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJF3DEHXIayUwRT4cPLjA3MrY,"2270 rue du Souvenir  (MTL), Montreal,Canada",45.487585,-73.581345,1,H3H 1S2,OK,street_address
1072,ROOFTOP,"2264 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJE1XqHXIayUwRRphm8tMzfvg,"2264 rue du Souvenir  (MTL), Montreal,Canada",45.48769919999999,-73.58127840000002,1,H3H 1S2,OK,street_address
1073,ROOFTOP,"2258 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJsbQp9nEayUwRq1oiwchxbLg,"2258 rue du Souvenir  (MTL), Montreal,Canada",45.487633,-73.581175,1,H3H 1S2,OK,street_address
1074,ROOFTOP,"60 Rue Villeneuve E, Montréal, QC H2T 1K9, Canada",ChIJd7kXbdQbyUwRvF-XSZpwOxo,"60 rue Villeneuve Est  (MTL), Montreal,Canada",45.5220979,-73.5886503,1,H2T 1K9,OK,street_address
1075,ROOFTOP,"2250 Rue du Souvenir, Montréal, QC H3H 1S2, Canada",ChIJIZDk93EayUwRqv9Z0v75q7k,"2250 rue du Souvenir  (MTL), Montreal,Canada",45.4877538,-73.5810819,1,H3H 1S2,OK,street_address
1076,ROOFTOP,"110 Rue Villeneuve E, Montréal, QC H2T 1L2, Canada",ChIJSUbiD9QbyUwRhTFgLDtiPY8,"110 rue Villeneuve Est  (MTL), Montreal,Canada",45.522661,-73.5881611,1,H2T 1L2,OK,street_address
1077,ROOFTOP,"2238 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJPTJI-HEayUwRPi3FNV0uObY,"2238 rue du Souvenir  (MTL), Montreal,Canada",45.48784819999999,-73.5808874,1,H3H 1S1,OK,street_address
1078,ROOFTOP,"229 Rue Villeneuve E, Montréal, QC H2T 1L6, Canada",ChIJPfJUsNYbyUwRTBWkCB5b2IE,"229 rue Villeneuve Est  (MTL), Montreal,Canada",45.5239229,-73.5872277,1,H2T 1L6,OK,street_address
1079,ROOFTOP,"2234 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJYcKr-XEayUwRAqJEpPEes20,"2234 rue du Souvenir  (MTL), Montreal,Canada",45.4878941,-73.5807978,1,H3H 1S1,OK,street_address
1080,ROOFTOP,"215 Rue Villeneuve E, Montréal, QC H2T 1L6, Canada",ChIJuThPsNYbyUwRnZJc8mZNj3g,"215 rue Villeneuve Est  (MTL), Montreal,Canada",45.52389669999999,-73.5873376,1,H2T 1L6,OK,premise
1081,ROOFTOP,"2224 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJG6xn-XEayUwRHNKWNEzAGEs,"2224 rue du Souvenir  (MTL), Montreal,Canada",45.4879489,-73.5806194,1,H3H 1S1,OK,street_address
1082,ROOFTOP,"2216 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJMTfs-3EayUwR4Ug4KRqNVK8,"2216 rue du Souvenir  (MTL), Montreal,Canada",45.487964,-73.5804859,1,H3H 1S1,OK,street_address
1083,ROOFTOP,"2210 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJT8l1_HEayUwRlkCVFf3WJVg,"2210 rue du Souvenir  (MTL), Montreal,Canada",45.488011,-73.58041600000001,1,H3H 1S1,OK,street_address
1084,ROOFTOP,"15 Rue Villeneuve O, Montréal, QC H2T 2R1, Canada",ChIJR6H3YNQbyUwRnnDMdErBBCU,"15 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5212795,-73.5896728,1,H2T 2R1,OK,street_address
1085,ROOFTOP,"21 Rue Villeneuve O, Montréal, QC H2T 2R1, Canada",ChIJHXvUX9QbyUwRVvyMzCtNFmg,"21 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5212847,-73.5898423,1,H2T 2R1,OK,street_address
1086,RANGE_INTERPOLATED,"2212 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",EjMyMjEyIFJ1ZSBkdSBTb3V2ZW5pciwgTW9udHLDqWFsLCBRQyBIM0ggMVMxLCBDYW5hZGEiGxIZChQKEgl7uWb-cRrJTBHdcokFeWUslRCkEQ,"2212 rue du Souvenir  (MTL), Montreal,Canada",45.4880417,-73.5804501,1,H3H 1S1,OK,street_address
1087,ROOFTOP,"27 Rue Villeneuve O, Montréal, QC H2T 2R1, Canada",ChIJeycaYNQbyUwRU9HEpNpz8Rg,"27 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.521171,-73.58980749999999,1,H2T 2R1,OK,street_address
1088,ROOFTOP,"2214 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJT8l1_HEayUwRKqpfxTfsVMk,"2214 rue du Souvenir  (MTL), Montreal,Canada",45.488011,-73.58041600000001,1,H3H 1S1,OK,street_address
1089,ROOFTOP,"33 Rue Villeneuve O, Montréal, QC H2T 2R1, Canada",ChIJTz67itQbyUwRJzk7VkC8WVc,"33 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5211043,-73.5898541,1,H2T 2R1,OK,street_address
1090,ROOFTOP,"2214 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJT8l1_HEayUwRKqpfxTfsVMk,"2214 rue du Souvenir  (MTL), Montreal,Canada",45.488011,-73.58041600000001,1,H3H 1S1,OK,street_address
1091,ROOFTOP,"107 Rue Villeneuve O, Montréal, QC H2T 2R5, Canada",ChIJTSg06tQbyUwRRr4Y2WvyT08,"107 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.52012360000001,-73.5906005,1,H2T 2R5,OK,street_address
1092,ROOFTOP,"2204 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJvWI-_HEayUwRsnPAWuiZS7k,"2204 rue du Souvenir  (MTL), Montreal,Canada",45.48808750000001,-73.5804145,1,H3H 1S1,OK,street_address
1093,ROOFTOP,"2198 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJ4ZhM_HEayUwR6UZXPgsAloo,"2198 rue du Souvenir  (MTL), Montreal,Canada",45.4881368,-73.5803347,1,H3H 1S1,OK,street_address
1094,ROOFTOP,"119 Rue Villeneuve O, Montréal, QC H2T 2R6, Canada",ChIJydvjwdQbyUwRtuSax72LNhs,"119 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.520074,-73.5908743,1,H2T 2R6,OK,street_address
1095,ROOFTOP,"2192 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJtzu7_XEayUwR1iKv8aQtchs,"2192 rue du Souvenir  (MTL), Montreal,Canada",45.4881854,-73.5802862,1,H3H 1S1,OK,street_address
1096,ROOFTOP,"125 Rue Villeneuve O, Montréal, QC H2T 2R6, Canada",ChIJ12eQwdQbyUwRw_l7ILUlIto,"125 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.519987,-73.5909399,1,H2T 2R6,OK,street_address
1097,ROOFTOP,"2186 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJg9t0_XEayUwRvgeHiMN5tMw,"2186 rue du Souvenir  (MTL), Montreal,Canada",45.4882019,-73.5802045,1,H3H 1S1,OK,street_address
1098,ROOFTOP,"131 Rue Villeneuve O, Montréal, QC H2T 2R6, Canada",ChIJ88yGwdQbyUwRIoSiOJbEnr4,"131 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5199722,-73.5909932,1,H2T 2R6,OK,street_address
1099,ROOFTOP,"2180 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJv_xbHW4ayUwRLHDPgovmigA,"2180 rue du Souvenir  (MTL), Montreal,Canada",45.4882939,-73.5800198,1,H3H 1S1,OK,premise
1100,ROOFTOP,"2181 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJvwFeAW4ayUwR8dwQFxziRFI,"2181 rue du Souvenir  (MTL), Montreal,Canada",45.488511,-73.5802719,1,H3H 1R9,OK,street_address
1101,ROOFTOP,"137 Rue Villeneuve O, Montréal, QC H2T 2R6, Canada",ChIJGR_gw9QbyUwRwJLTBL3V4dc,"137 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5198834,-73.5910643,1,H2T 2R6,OK,street_address
1102,ROOFTOP,"2185 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJ3bV2AW4ayUwRUSKSVBfDzPo,"2185 rue du Souvenir  (MTL), Montreal,Canada",45.488464,-73.580347,1,H3H 1R9,OK,street_address
1103,ROOFTOP,"143 Rue Villeneuve O, Montréal, QC H2T 2R6, Canada",ChIJAZDww9QbyUwRoQrM_XUI_J4,"143 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.519849,-73.59113909999999,1,H2T 2R6,OK,street_address
1104,ROOFTOP,"2191 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJRa2bAW4ayUwROrcOHMM8x2M,"2191 rue du Souvenir  (MTL), Montreal,Canada",45.4884212,-73.5803683,1,H3H 1R9,OK,street_address
1105,ROOFTOP,"2195 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJYffBAW4ayUwRjIgbSYW3YjE,"2195 rue du Souvenir  (MTL), Montreal,Canada",45.48836619999999,-73.5804402,1,H3H 1R9,OK,street_address
1106,ROOFTOP,"155 Rue Villeneuve O, Montréal, QC H2T 2R6, Canada",ChIJdaclxNQbyUwR6G-OD1D1Q5A,"155 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5197244,-73.5911957,1,H2T 2R6,OK,street_address
1107,ROOFTOP,"2197 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJyeYn_nEayUwRLo15i3isK-8,"2197 rue du Souvenir  (MTL), Montreal,Canada",45.4883162,-73.5805168,1,H3H 1R9,OK,street_address
1108,ROOFTOP,"2203 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJFx8z_nEayUwRktwj1XGHsgk,"2203 rue du Souvenir  (MTL), Montreal,Canada",45.4882818,-73.5805841,1,H3H 1R9,OK,street_address
1109,ROOFTOP,"2207 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJXZ9T_nEayUwR18zQoKhPKKY,"2207 rue du Souvenir  (MTL), Montreal,Canada",45.4882427,-73.5806644,1,H3H 1R9,OK,street_address
1110,ROOFTOP,"2211 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJzU0I_3EayUwRn0B-7_395NM,"2211 rue du Souvenir  (MTL), Montreal,Canada",45.4881907,-73.580709,1,H3H 1R9,OK,street_address
1111,ROOFTOP,"2217 Rue du Souvenir, Montréal, QC H3H 1R9, Canada",ChIJozd6_3EayUwRL0YbkkXOFMg,"2217 rue du Souvenir  (MTL), Montreal,Canada",45.48818929999999,-73.5808129,1,H3H 1R9,OK,street_address
1112,ROOFTOP,"2251 Rue du Souvenir, Montréal, QC H3H 1S1, Canada",ChIJZWWrA3IayUwRaCIrdcw2Fwc,"2251 rue du Souvenir  (MTL), Montreal,Canada",45.4879831,-73.581195,1,H3H 1S1,OK,street_address
1113,ROOFTOP,"2257 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJqUNwA3IayUwRWLTtlcArTFA,"2257 rue du Souvenir  (MTL), Montreal,Canada",45.487958,-73.58135,1,H3H 1S3,OK,street_address
1114,ROOFTOP,"2261 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJZ6xEA3IayUwRHIldKX5yGQQ,"2261 rue du Souvenir  (MTL), Montreal,Canada",45.4878995,-73.5813909,1,H3H 1S3,OK,street_address
1115,ROOFTOP,"2267 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJtQi4BHIayUwRQA2IBauDrSU,"2267 rue du Souvenir  (MTL), Montreal,Canada",45.487907,-73.581543,1,H3H 1S3,OK,street_address
1116,ROOFTOP,"251 Rue Villeneuve O, Montréal, QC H2V 2R2, Canada",ChIJJ2d6MisayUwRBo4IVlv27lM,"251 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.518864,-73.592045,1,H2V 2R2,OK,street_address
1117,ROOFTOP,"2273 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJW9csG3IayUwRnkDR4oeCi90,"2273 rue du Souvenir  (MTL), Montreal,Canada",45.487877,-73.58162899999999,1,H3H 1S3,OK,street_address
1118,ROOFTOP,"257 Rue Villeneuve O, Montréal, QC H2V 2R2, Canada",ChIJHym2LysayUwRWqbTHBDWTTQ,"257 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5188427,-73.59218609999999,1,H2V 2R2,OK,premise
1119,ROOFTOP,"2279 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJSYzQGnIayUwR0RF3YKW4CeE,"2279 rue du Souvenir  (MTL), Montreal,Canada",45.487858,-73.581715,1,H3H 1S3,OK,street_address
1120,ROOFTOP,"265 Rue Villeneuve O, Montréal, QC H2V 2R2, Canada",ChIJ6cvbMSsayUwRxwsyFhuYNY0,"265 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5186618,-73.59217,1,H2V 2R2,OK,street_address
1121,ROOFTOP,"2285 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJVxrAGnIayUwRTalmlAa-S94,"2285 rue du Souvenir  (MTL), Montreal,Canada",45.48783,-73.581795,1,H3H 1S3,OK,street_address
1122,ROOFTOP,"271 Rue Villeneuve O, Montréal, QC H2V 2R2, Canada",ChIJJ2vWMSsayUwR54QOdSDlQbw,"271 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.5186419,-73.5922064,1,H2V 2R2,OK,street_address
1123,ROOFTOP,"2291 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJX7mHGnIayUwRDv4kmVoNUsM,"2291 rue du Souvenir  (MTL), Montreal,Canada",45.4877732,-73.5818931,1,H3H 1S3,OK,street_address
1124,ROOFTOP,"277 Rue Villeneuve O, Montréal, QC H2V 2R2, Canada",ChIJCTneLysayUwRfmKSz68B5LM,"277 rue Villeneuve Ouest  (MTL), Montreal,Canada",45.518558,-73.5922798,1,H2V 2R2,OK,street_address
1125,ROOFTOP,"2293 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJLQJ9GnIayUwRzwvk-X9z1A4,"2293 rue du Souvenir  (MTL), Montreal,Canada",45.4877597,-73.5819042,1,H3H 1S3,OK,street_address
1126,ROOFTOP,"2295 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJo9SaGnIayUwReO7uSsU_s6E,"2295 rue du Souvenir  (MTL), Montreal,Canada",45.48780300000001,-73.581879,1,H3H 1S3,OK,street_address
1127,ROOFTOP,"2297 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJD3V4GnIayUwRfy3ijTTD2iM,"2297 rue du Souvenir  (MTL), Montreal,Canada",45.4877434,-73.5819542,1,H3H 1S3,OK,street_address
1128,ROOFTOP,"2299 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJu5OkGnIayUwR6IayE3B9uyk,"2299 rue du Souvenir  (MTL), Montreal,Canada",45.4878668,-73.5819589,1,H3H 1S3,OK,premise
1129,ROOFTOP,"2301 Rue du Souvenir, Montréal, QC H3H 1S3, Canada",ChIJh599EHIayUwRv9eF6WkYFeQ,"2301 rue du Souvenir  (MTL), Montreal,Canada",45.487783,-73.58197,1,H3H 1S3,OK,street_address
